# curie_map:
#   <http: http://w3id.org/sssom/unknown_prefix/<http/
#   <https: http://w3id.org/sssom/unknown_prefix/<https/
#   DECIPHER: http://w3id.org/sssom/unknown_prefix/decipher/
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   HP: http://purl.obolibrary.org/obo/HP_
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   ICD9: http://w3id.org/sssom/unknown_prefix/icd9/
#   MEDGEN: http://w3id.org/sssom/unknown_prefix/medgen/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   MedDRA: http://w3id.org/sssom/unknown_prefix/meddra/
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   OMIM: https://omim.org/entry/
#   OMIMPS: https://www.omim.org/phenotypicSeries/PS
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   Orphanet: http://w3id.org/sssom/unknown_prefix/orphanet/
#   SCTID: http://snomed.info/id/
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: temp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source
MONDO:0007450	neurohypophyseal diabetes insipidus	oio:hasDbXref	SCTID:45369008		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0007450	neurohypophyseal diabetes insipidus	skos:exactMatch	<http://identifiers.org/snomedct/45369008>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007450	neurohypophyseal diabetes insipidus	skos:exactMatch	DOID:12388		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007450	neurohypophyseal diabetes insipidus	skos:exactMatch	NCIT:C84933		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007450	neurohypophyseal diabetes insipidus	skos:exactMatch	OMIM:125700		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007450	neurohypophyseal diabetes insipidus	skos:exactMatch	ORDO:30925		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0007451	diabetes insipidus, nephrogenic, autosomal	oio:hasDbXref	DOID:0081061		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007451	diabetes insipidus, nephrogenic, autosomal	oio:hasDbXref	OMIM:125800		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007451	diabetes insipidus, nephrogenic, autosomal	oio:hasDbXref	UMLS:C1563706		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007451	diabetes insipidus, nephrogenic, autosomal	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1563706>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007451	diabetes insipidus, nephrogenic, autosomal	skos:exactMatch	DOID:0081061		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007451	diabetes insipidus, nephrogenic, autosomal	skos:exactMatch	OMIM:125800		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	DOID:5572		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	GARD:0003343		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	ICD9:759.89		semapv:UnspecifiedMatching	MONDO	ICD9
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	MESH:D001506		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	MedDRA:10050344		semapv:UnspecifiedMatching	MONDO	MedDRA
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	NCIT:C34415		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	OMIM:130650		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	Orphanet:116		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	SCTID:81780002		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0007534	Beckwith-Wiedemann syndrome	oio:hasDbXref	UMLS:C0004903		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:closeMatch	<http://identifiers.org/meddra/10050344>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	<http://identifiers.org/mesh/D001506>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	<http://identifiers.org/snomedct/81780002>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C0004903>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	DOID:5572		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	NCIT:C34415		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	OMIM:130650		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	ORDO:116		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0007600	primary Fanconi syndrome	oio:hasDbXref	GARD:0009118		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0007600	primary Fanconi syndrome	oio:hasDbXref	NCIT:C123229		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007600	primary Fanconi syndrome	skos:exactMatch	NCIT:C123229		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	DOID:0050676		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	EFO:1001273		semapv:UnspecifiedMatching	MONDO	EFO
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	GARD:0002322		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	ICD9:704.8		semapv:UnspecifiedMatching	MONDO	ICD9
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	MESH:D058249		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	MedDRA:10067736		semapv:UnspecifiedMatching	MONDO	MedDRA
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	NCIT:C28244		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	OMIM:135150		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	Orphanet:122		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	SCTID:110985001		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0007607	Birt-Hogg-Dube syndrome	oio:hasDbXref	UMLS:C0346010		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:closeMatch	<http://identifiers.org/meddra/10067736>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	<http://identifiers.org/mesh/D058249>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	<http://identifiers.org/snomedct/110985001>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C0346010>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	DOID:0050676		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	NCIT:C28244		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	OMIM:135150		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007607	Birt-Hogg-Dube syndrome	skos:exactMatch	ORDO:122		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0007671	fibronectin glomerulopathy	oio:hasDbXref	GARD:0009268		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0007671	fibronectin glomerulopathy	oio:hasDbXref	MESH:C536826		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0007671	fibronectin glomerulopathy	oio:hasDbXref	MESH:C562900		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0007671	fibronectin glomerulopathy	oio:hasDbXref	OMIMPS:137950		semapv:UnspecifiedMatching	MONDO	OMIMPS
MONDO:0007671	fibronectin glomerulopathy	oio:hasDbXref	Orphanet:84090		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0007671	fibronectin glomerulopathy	oio:hasDbXref	SCTID:236535001		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0007671	fibronectin glomerulopathy	skos:exactMatch	<http://identifiers.org/mesh/C536826>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007671	fibronectin glomerulopathy	skos:exactMatch	<http://identifiers.org/mesh/C562900>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007671	fibronectin glomerulopathy	skos:exactMatch	<http://identifiers.org/snomedct/236535001>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007671	fibronectin glomerulopathy	skos:exactMatch	<https://omim.org/phenotypicSeries/PS137950>		semapv:UnspecifiedMatching	MONDO	<https
MONDO:0007671	fibronectin glomerulopathy	skos:exactMatch	ORDO:84090		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0007748	hypercalciuria, absorptive, 2	oio:hasDbXref	ICD9:V18.19		semapv:UnspecifiedMatching	MONDO	ICD9
MONDO:0007748	hypercalciuria, absorptive, 2	oio:hasDbXref	MESH:C562790		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0007748	hypercalciuria, absorptive, 2	oio:hasDbXref	OMIM:143870		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007748	hypercalciuria, absorptive, 2	oio:hasDbXref	SCTID:237886009		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0007748	hypercalciuria, absorptive, 2	skos:exactMatch	<http://identifiers.org/mesh/C562790>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007748	hypercalciuria, absorptive, 2	skos:exactMatch	<http://identifiers.org/snomedct/237886009>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007748	hypercalciuria, absorptive, 2	skos:exactMatch	OMIM:143870		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	oio:hasDbXref	GARD:0010829		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	oio:hasDbXref	NCIT:C48287		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	oio:hasDbXref	OMIM:145001		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	oio:hasDbXref	Orphanet:99880		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	oio:hasDbXref	SCTID:702378002		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	oio:hasDbXref	UMLS:C1704981		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	skos:exactMatch	<http://identifiers.org/snomedct/702378002>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1704981>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	skos:exactMatch	NCIT:C48287		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	skos:exactMatch	OMIM:145001		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	skos:exactMatch	ORDO:99880		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0007772	pseudohypoaldosteronism type 2A	oio:hasDbXref	OMIM:145260		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007772	pseudohypoaldosteronism type 2A	oio:hasDbXref	Orphanet:88938		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0007772	pseudohypoaldosteronism type 2A	oio:hasDbXref	SCTID:703254001		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0007772	pseudohypoaldosteronism type 2A	oio:hasDbXref	UMLS:C1840389		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007772	pseudohypoaldosteronism type 2A	skos:exactMatch	<http://identifiers.org/snomedct/703254001>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007772	pseudohypoaldosteronism type 2A	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1840389>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007772	pseudohypoaldosteronism type 2A	skos:exactMatch	OMIM:145260		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007772	pseudohypoaldosteronism type 2A	skos:exactMatch	ORDO:88938		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	GARD:0003218		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	GARD:0010096		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	MESH:C535516		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	NCIT:C51302		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	OMIM:150800		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	Orphanet:523		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	UMLS:C1708350		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	UMLS:CN073087		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	oio:hasDbXref	UMLS:CN239164		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	<http://identifiers.org/mesh/C535516>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1708350>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN073087>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN239164>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	NCIT:C51302		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	OMIM:150800		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	skos:exactMatch	ORDO:523		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0007937	renal hypomagnesemia 2	oio:hasDbXref	DOID:0060885		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007937	renal hypomagnesemia 2	oio:hasDbXref	GARD:0003350		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0007937	renal hypomagnesemia 2	oio:hasDbXref	MESH:C537152		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0007937	renal hypomagnesemia 2	oio:hasDbXref	OMIM:154020		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007937	renal hypomagnesemia 2	oio:hasDbXref	Orphanet:34528		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0007937	renal hypomagnesemia 2	oio:hasDbXref	SCTID:725393000		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0007937	renal hypomagnesemia 2	oio:hasDbXref	UMLS:C1835171		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007937	renal hypomagnesemia 2	oio:hasDbXref	UMLS:C4511005		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	<http://identifiers.org/mesh/C537152>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	<http://identifiers.org/snomedct/725393000>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1835171>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C4511005>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	DOID:0060885		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	OMIM:154020		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	ORDO:34528		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	EFO:0008618		semapv:UnspecifiedMatching	MONDO	EFO
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	GARD:0006806		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	GARD:0010679		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	MESH:C563693		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	NCIT:C123172		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	OMIM:162000		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	OMIM:603860		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	OMIM:609886		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	Orphanet:209886		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	Orphanet:34149		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	Orphanet:88950		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	SCTID:445503007		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	UMLS:C1835934		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	UMLS:C4054550		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	UMLS:CN206322		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasDbXref	UMLS:CN239214		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	<http://identifiers.org/mesh/C563693>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	<http://identifiers.org/snomedct/445503007>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C1835934>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C4054550>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN206322>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN239214>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	NCIT:C123172		semapv:UnspecifiedMatching	MONDO	NCIT
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	OMIM:162000		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	skos:exactMatch	ORDO:88950		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0008263	polycystic kidney disease 1	oio:hasDbXref	DOID:0110858		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0008263	polycystic kidney disease 1	oio:hasDbXref	MESH:C536326		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0008263	polycystic kidney disease 1	oio:hasDbXref	OMIM:173900		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0008263	polycystic kidney disease 1	oio:hasDbXref	SCTID:253878003		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0008263	polycystic kidney disease 1	oio:hasDbXref	UMLS:C3149841		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008263	polycystic kidney disease 1	skos:exactMatch	<http://identifiers.org/mesh/C536326>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008263	polycystic kidney disease 1	skos:exactMatch	<http://identifiers.org/snomedct/253878003>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008263	polycystic kidney disease 1	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C3149841>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008263	polycystic kidney disease 1	skos:exactMatch	DOID:0110858		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0008263	polycystic kidney disease 1	skos:exactMatch	OMIM:173900		semapv:UnspecifiedMatching	MONDO	OMIM
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	EFO:0008617		semapv:UnspecifiedMatching	MONDO	EFO
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	GARD:0010801		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	MEDGEN:358137		semapv:UnspecifiedMatching	MONDO	MEDGEN
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	MEDGEN:881357		semapv:UnspecifiedMatching	MONDO	MEDGEN
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	MESH:C536137		semapv:UnspecifiedMatching	MONDO	MESH
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	Orphanet:34149		semapv:UnspecifiedMatching	MONDO	Orphanet
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	SCTID:444699000		semapv:UnspecifiedMatching	MONDO	SCTID
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	UMLS:C4054549		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	UMLS:C4511620		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	UMLS:CN204412		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasDbXref	UMLS:CN536252		semapv:UnspecifiedMatching	MONDO	UMLS
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:closeMatch	<http://identifiers.org/medgen/358137>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:closeMatch	<http://identifiers.org/medgen/881357>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:exactMatch	<http://identifiers.org/mesh/C536137>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:exactMatch	<http://identifiers.org/snomedct/444699000>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C4054549>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/C4511620>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN204412>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:exactMatch	<http://linkedlifedata.com/resource/umls/id/CN536252>		semapv:UnspecifiedMatching	MONDO	<http
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	skos:exactMatch	ORDO:34149		semapv:UnspecifiedMatching	MONDO	ORDO
MONDO:0008323	Liddle syndrome	oio:hasDbXref	DOID:0050477		semapv:UnspecifiedMatching	MONDO	DOID
MONDO:0008323	Liddle syndrome	oio:hasDbXref	GARD:0007381		semapv:UnspecifiedMatching	MONDO	GARD
MONDO:0008323	Liddle syndrome	oio:hasDbXref	MESH:D056929		semapv:UnspecifiedMatching	MONDO	MESH
